,libro,capitulo,verso,texto
208,Génesis,9,3,"3 Se los he dado a ustedes como alimento, como les he dado también los granos y las verduras;"
209,Génesis,9,4,"4 pero nunca deben comer de ninguna carne con su vida, es decir, que aún tenga sangre."
210,Génesis,9,5,"5 »Yo exigiré la sangre de cualquiera que le quite la vida a otra persona. Si un animal salvaje mata a una persona, ese animal debe morir; y cualquiera que asesine a otro ser humano debe morir."
211,Génesis,9,6,"6 Si alguien quita una vida humana, la vida de esa persona también será quitada por manos humanas. Pues Dios hizo a los seres humanos a su propia imagen."
212,Génesis,9,7,"7 Ahora sean fructíferos y multiplíquense, y vuelvan a poblar la tierra»."
213,Génesis,9,8,8 Entonces Dios les dijo a Noé y a sus hijos:
214,Génesis,9,9,"9 «Ahora mismo, yo confirmo mi pacto con ustedes y con sus descendientes,"
215,Génesis,9,10,"10 y con todos los animales que estuvieron en la barca con ustedes —las aves, los animales domésticos y todos los animales salvajes—, con toda criatura viviente sobre la tierra."
216,Génesis,9,11,"11 Sí, yo confirmo mi pacto con ustedes. Nunca más las aguas de un diluvio matarán a todas las criaturas vivientes; nunca más un diluvio destruirá la tierra»."
217,Génesis,9,12,"12 Entonces Dios dijo: «Les doy una señal de mi pacto con ustedes y con todas las criaturas vivientes, para todas las generaciones futuras."
218,Génesis,9,13,13 He puesto mi arco iris en las nubes. Esa es la señal de mi pacto con ustedes y con toda la tierra.
219,Génesis,9,14,"14 Cuando envíe nubes sobre la tierra, el arco iris aparecerá en las nubes"
220,Génesis,9,15,15 y yo me acordaré de mi pacto con ustedes y con todas las criaturas vivientes. Nunca más las aguas de un diluvio volverán a destruir a todos los seres vivos.
221,Génesis,9,16,"16 Cuando yo vea el arco iris en las nubes, me acordaré del pacto eterno entre Dios y toda criatura viviente sobre la tierra»."
222,Génesis,9,17,17 Entonces Dios le dijo a Noé: «Este arco iris es la señal del pacto que yo confirmo con todas las criaturas de la tierra».
223,Génesis,9,18,"18 Los hijos de Noé Los hijos de Noé que salieron de la barca con su padre fueron Sem, Cam y Jafet (Cam es el padre de Canaán)."
224,Génesis,9,19,19 De estos tres hijos de Noé provienen todas las personas que ahora pueblan la tierra.
225,Génesis,9,20,"20 Después del diluvio, Noé comenzó a cultivar la tierra y plantó un viñedo."
226,Génesis,9,21,"21 Cierto día, bebió del vino que había hecho y se emborrachó, y estaba recostado y desnudo dentro de su carpa."
227,Génesis,9,22,"22 Cam, el padre de Canaán, vio que su padre estaba desnudo y salió a contárselo a sus hermanos."
228,Génesis,9,23,"23 Entonces Sem y Jafet tomaron un manto, se lo pusieron sobre los hombros y entraron de espaldas a la carpa para cubrir a su padre. Mientras lo hacían, miraban para otro lado a fin de no ver a su padre desnudo."
229,Génesis,9,24,"24 Cuando Noé despertó de su estupor, se enteró de lo que había hecho Cam, su hijo menor."
230,Génesis,9,25,"25 Entonces maldijo a Canaán, el hijo de Cam: «¡Maldito sea Canaán! ¡Que sea el más inferior de los siervos para con sus familiares!»."
231,Génesis,9,26,"26 Entonces dijo Noé: «¡Bendito sea el Señor , Dios de Sem, y sea Canaán su siervo!"
232,Génesis,9,27,"27 ¡Que Dios extienda el territorio de Jafet! Que Jafet comparta la prosperidad de Sem, y sea Canaán su siervo»."
233,Génesis,9,28,28 Noé vivió trescientos cincuenta años más después del gran diluvio.
234,Génesis,9,29,29 Vivió novecientos cincuenta años y luego murió.
235,Génesis,10,1,"1 Este es el relato de las familias de Sem, Cam y Jafet, los tres hijos de Noé, a quienes les nacieron muchos hijos después del gran diluvio."
236,Génesis,10,2,"2 Descendientes de Jafet Los descendientes de Jafet fueron: Gomer, Magog, Madai, Javán, Tubal, Mesec y Tiras."
237,Génesis,10,3,"3 Los descendientes de Gomer fueron: Askenaz, Rifat y Togarmá."
238,Génesis,10,4,"4 Los descendientes de Javán fueron: Elisa, Tarsis, Quitim y Dodanim."
239,Génesis,10,5,"5 Los descendientes de ellos llegaron a ser los pueblos marineros que se dispersaron por diversas tierras, cada uno identificado por su propio idioma, clan e identidad nacional."
240,Génesis,10,6,"6 Descendientes de Cam Los descendientes de Cam fueron: Cus, Mizraim, Fut y Canaán."
241,Génesis,10,7,"7 Los descendientes de Cus fueron: Seba, Havila, Sabta, Raama y Sabteca. Los descendientes de Raama fueron: Seba y Dedán."
242,Génesis,10,8,"8 Cus también fue antepasado de Nimrod, el primer guerrero heroico de la tierra."
243,Génesis,10,9,"9 Ya que Nimrod fue el mejor cazador del mundo, su nombre llegó a ser proverbial; la gente decía: «Este hombre es como Nimrod, el mejor cazador del mundo»."
244,Génesis,10,10,"10 Él construyó su reino en la tierra de Babilonia, con las ciudades de Babel, Erec, Acab y Calne."
245,Génesis,10,11,"11 Desde allí extendió su territorio a Asiria y construyó las ciudades de Nínive, Rehobot-ir, Cala,"
246,Génesis,10,12,12 y Resén (la gran ciudad situada entre Nínive y Cala).
247,Génesis,10,13,"13 Mizraim fue antepasado de los ludeos, los anameos, los leabitas, los naftuitas,"
248,Génesis,10,14,"14 los patruseos, los casluhitas y los caftoritas, de los cuales descendieron los filisteos."
249,Génesis,10,15,"15 El hijo mayor de Canaán fue Sidón, antepasado de los sidonios. Canaán también fue antepasado de los hititas,"
250,Génesis,10,16,"16 los jebuseos, los amorreos, los gergeseos,"
251,Génesis,10,17,"17 los heveos, los araceos, los sineos,"
252,Génesis,10,18,"18 los arvadeos, los zemareos y los hamateos. Con el tiempo, los clanes cananeos se dispersaron"
253,Génesis,10,19,"19 y el territorio de Canaán se extendió desde Sidón, en el norte, hasta Gerar y Gaza, en el sur, y por el oriente tan lejos como Sodoma, Gomorra, Adma y Zeboim, cerca de Lasa."
254,Génesis,10,20,"20 Ellos fueron los descendientes de Cam, identificados por clan, idioma, territorio e identidad nacional."
255,Génesis,10,21,"21 Descendientes de Sem También le nacieron hijos a Sem, el hermano mayor de Jafet. Sem fue antepasado de todos los descendientes de Heber."
256,Génesis,10,22,"22 Los descendientes de Sem fueron: Elam, Asur, Arfaxad, Lud y Aram."
257,Génesis,10,23,"23 Los descendientes de Aram fueron: Uz, Hul, Geter y Mas."
258,Génesis,10,24,"24 Arfaxad fue el padre de Sala, y Sala fue el padre de Heber."
259,Génesis,10,25,"25 Heber tuvo dos hijos. El primero se llamó Peleg (que significa «división»), porque durante su vida los habitantes del mundo estaban divididos en diferentes grupos según su idioma. Su hermano se llamó Joctán."
260,Génesis,10,26,"26 Joctán fue el antepasado de Almodad, Selef, Hazar-mavet, Jera,"
261,Génesis,10,27,"27 Adoram, Uzal, Dicla,"
262,Génesis,10,28,"28 Obal, Abimael, Seba,"
263,Génesis,10,29,"29 Ofir, Havila y Jobab. Todos ellos fueron descendientes de Joctán."
264,Génesis,10,30,"30 El territorio que ocupaban se extendía desde Mesa hasta Sefar, en las montañas orientales."
265,Génesis,10,31,"31 Ellos fueron los descendientes de Sem, identificados por clan, idioma, territorio e identidad nacional."
266,Génesis,10,32,"32 Conclusión Esos son los clanes que descendieron de los hijos de Noé, ordenados por nación, de acuerdo con la línea de descendencia correspondiente. Todas las naciones de la tierra descendieron de esos clanes después del gran diluvio."
267,Génesis,11,1,1 La torre de Babel Hubo un tiempo en que todos los habitantes del mundo hablaban el mismo idioma y usaban las mismas palabras.
268,Génesis,11,2,"2 Al emigrar hacia el oriente, encontraron una llanura en la tierra de Babilonia y se establecieron allí."
269,Génesis,11,3,"3 Comenzaron a decirse unos a otros: «Vamos a hacer ladrillos y endurecerlos con fuego». (En esa región, se usaban ladrillos en lugar de piedra y la brea se usaba como mezcla)."
270,Génesis,11,4,"4 Entonces dijeron: «Vamos, construyamos una gran ciudad para nosotros con una torre que llegue hasta el cielo. Eso nos hará famosos y evitará que nos dispersemos por todo el mundo»."
271,Génesis,11,5,"5 Pero el Señor descendió para ver la ciudad y la torre que estaban construyendo,"
272,Génesis,11,6,"6 y dijo: «¡Miren! La gente está unida, y todos hablan el mismo idioma. Después de esto, ¡nada de lo que se propongan hacer les será imposible!"
273,Génesis,11,7,7 Vamos a bajar a confundirlos con diferentes idiomas; así no podrán entenderse unos a otros».
274,Génesis,11,8,"8 De esa manera, el Señor los dispersó por todo el mundo, y ellos dejaron de construir la ciudad."
275,Génesis,11,9,"9 Por eso la ciudad se llamó Babel, porque fue allí donde el Señor confundió a la gente con distintos idiomas. Así los dispersó por todo el mundo."
276,Génesis,11,10,"10 Línea de descendencia desde Sem hasta Abram Este es el relato de la familia de Sem. Dos años después del gran diluvio, cuando Sem tenía cien años de edad, tuvo a su hijo Arfaxad."
277,Génesis,11,11,"11 Después del nacimiento de Arfaxad, Sem vivió quinientos años más y tuvo otros hijos e hijas."
278,Génesis,11,12,"12 Cuando Arfaxad tenía treinta y cinco años de edad, tuvo a su hijo Sala."
279,Génesis,11,13,"13 Después del nacimiento de Sala, Arfaxad vivió cuatrocientos tres años más y tuvo otros hijos e hijas."
280,Génesis,11,14,"14 Cuando Sala tenía treinta años de edad, tuvo a su hijo Heber."
281,Génesis,11,15,"15 Después del nacimiento de Heber, Sala vivió cuatrocientos tres años más y tuvo otros hijos e hijas."
282,Génesis,11,16,"16 Cuando Heber tenía treinta y cuatro años de edad, tuvo a su hijo Peleg."
283,Génesis,11,17,"17 Después del nacimiento de Peleg, Heber vivió cuatrocientos treinta años más y tuvo otros hijos e hijas."
284,Génesis,11,18,"18 Cuando Peleg tenía treinta años de edad, tuvo a su hijo Reu."
285,Génesis,11,19,"19 Después del nacimiento de Reu, Peleg vivió doscientos nueve años más y tuvo otros hijos e hijas."
286,Génesis,11,20,"20 Cuando Reu tenía treinta y dos años de edad, tuvo a su hijo Serug."
287,Génesis,11,21,"21 Después del nacimiento de Serug, Reu vivió doscientos siete años más y tuvo otros hijos e hijas."
288,Génesis,11,22,"22 Cuando Serug tenía treinta años de edad, tuvo a su hijo Nacor."
289,Génesis,11,23,"23 Después del nacimiento de Nacor, Serug vivió doscientos años más y tuvo otros hijos e hijas."
290,Génesis,11,24,"24 Cuando Nacor tenía veintinueve años de edad, tuvo a su hijo Taré."
291,Génesis,11,25,"25 Después del nacimiento de Taré, Nacor vivió ciento diecinueve años más y tuvo otros hijos e hijas."
292,Génesis,11,26,"26 Después de que Taré cumpliera setenta años de edad, tuvo a Abram, a Nacor y a Harán."
293,Génesis,11,27,"27 La familia de Taré Este es el relato de la familia de Taré. Taré fue el padre de Abram, Nacor y Harán; y Harán fue el padre de Lot."
294,Génesis,11,28,28 Pero Harán murió en Ur de los caldeos —su tierra natal— mientras su padre Taré aún vivía.
295,Génesis,11,29,"29 Durante ese tiempo, tanto Abram como Nacor se casaron. El nombre de la esposa de Abram era Sarai, y el nombre de la esposa de Nacor era Milca. (Milca y su hermana Isca eran hijas de Harán, el hermano de Nacor)."
296,Génesis,11,30,30 Pero Sarai no podía quedar embarazada y no tenía hijos.
297,Génesis,11,31,"31 Cierto día, Taré tomó a su hijo Abram, a su nuera Sarai (la esposa de su hijo Abram) y a su nieto Lot (el hijo de su hijo Harán) y salieron de Ur de los caldeos. Taré se dirigía a la tierra de Canaán, pero se detuvieron en Harán y se establecieron allí."
298,Génesis,11,32,32 Taré vivió doscientos cinco años y murió mientras aún estaba en Harán.
299,Génesis,12,1,"1 Llamado de Abram El Señor le había dicho a Abram: «Deja tu patria y a tus parientes y a la familia de tu padre, y vete a la tierra que yo te mostraré."
300,Génesis,12,2,"2 Haré de ti una gran nación; te bendeciré y te haré famoso, y serás una bendición para otros."
301,Génesis,12,3,3 Bendeciré a quienes te bendigan y maldeciré a quienes te traten con desprecio. Todas las familias de la tierra serán bendecidas por medio de ti».
302,Génesis,12,4,"4 Entonces Abram partió como el Señor le había ordenado, y Lot fue con él. Abram tenía setenta y cinco años cuando salió de Harán."
303,Génesis,12,5,"5 Tomó a su esposa Sarai, a su sobrino Lot, y todas sus posesiones —sus animales y todas las personas que había incorporado a los de su casa en Harán— y se dirigió a la tierra de Canaán. Cuando llegaron a Canaán,"
304,Génesis,12,6,"6 Abram atravesó la tierra hasta llegar a Siquem. Allí estableció el campamento, junto al roble de More. En aquel tiempo, los cananeos habitaban esa región."
305,Génesis,12,7,"7 Entonces el Señor se le apareció a Abram y le dijo: «Daré esta tierra a tu descendencia». Y Abram edificó allí un altar y lo dedicó al Señor , quien se le había aparecido."
306,Génesis,12,8,"8 Después Abram viajó hacia el sur y estableció el campamento en la zona montañosa, situada entre Betel al occidente, y Hai al oriente. Allí edificó otro altar y lo dedicó al Señor , y adoró al Señor ."
307,Génesis,12,9,"9 Entonces Abram continuó viajando por tramos en dirección sur, hacia el Neguev."
308,Génesis,12,10,"10 Abram y Sarai en Egipto En aquel tiempo, un hambre terrible azotó la tierra de Canaán y obligó a Abram a descender a Egipto, donde vivió como extranjero."
